,0,1,2,3,4,5,6,7,8,9
0,,,0.16477961838245392,0.046953875571489334,0.27713146805763245,0.4342254102230072,,,0.07293588668107986,
0,,,,,0.10290511697530746,0.4416462779045105,0.04757029935717583,,0.40162205696105957,
0,0.09326300024986267,,,,,,0.40132057666778564,,0.17545951902866364,0.3234953284263611
0,0.17586679756641388,0.040941208600997925,,0.06212594360113144,,0.19413962960243225,,0.10076954215765,0.33482789993286133,0.08922815322875977
0,0.40643373131752014,,,,,,0.031299591064453125,,0.19341152906417847,0.3633449971675873
0,,,,0.12020013481378555,0.14093385636806488,0.22104611992835999,0.31879663467407227,0.18764756619930267,,
0,,,,0.2696070969104767,,,0.7027891874313354,,,
0,0.3224543631076813,,,0.339726984500885,,,0.17386814951896667,,0.15833815932273865,
0,0.22747831046581268,,,0.41401275992393494,0.26868999004364014,0.07098517566919327,,,,
0,0.045519161969423294,,0.04982880875468254,0.2352258861064911,0.1385025680065155,,0.15329545736312866,0.29411154985427856,0.08205203711986542,
0,0.30811217427253723,0.3527510464191437,,0.12174475938081741,,0.20948338508605957,,,,
0,0.1634441465139389,,,0.36769017577171326,0.16124579310417175,,0.29484567046165466,,,
0,0.42083847522735596,,,0.26137638092041016,,,,0.16300031542778015,0.1456790417432785,
0,0.31621843576431274,,,0.29344651103019714,,,,,,0.3708556890487671
0,0.48191359639167786,,,,0.16377109289169312,0.1501840353012085,,,0.1907843053340912,
0,0.16269133985042572,0.2762205898761749,0.09755898267030716,,0.23067410290241241,,,0.12298291176557541,0.10527109354734421,
0,,,,0.252946138381958,0.5174769163131714,,,,0.21750251948833466,
0,,,0.24014122784137726,,0.1978600025177002,,0.21659862995147705,,0.06941903382539749,0.27250611782073975
0,0.3724514842033386,,,,,0.501542866230011,,,,0.0891321450471878
0,,,,,0.23743091523647308,0.09653361141681671,,,0.6523033380508423,
0,,0.28392696380615234,0.3965042531490326,,,,0.056451745331287384,,0.24810321629047394,
0,,,,,,0.6353067755699158,,,,0.3146490454673767
0,,0.15549466013908386,,,,0.24542297422885895,0.11267242580652237,0.0807425007224083,0.014681289903819561,0.38874855637550354
0,0.03740847483277321,,0.14334236085414886,0.18788693845272064,0.21285346150398254,,,0.09308405965566635,0.2298475056886673,0.093861885368824
0,,0.31322160363197327,,,0.3159562647342682,,0.282161682844162,,0.07098469883203506,
0,,,0.2515658140182495,0.13501206040382385,,,0.3865194618701935,0.21878796815872192,,
0,,,0.07267645001411438,0.04771954193711281,,0.04505575820803642,,,0.33547741174697876,0.49280959367752075
0,0.1300157606601715,0.1335502564907074,0.2922852635383606,,,0.08314982056617737,0.014196109026670456,0.19583994150161743,0.10189854353666306,0.04722563177347183
0,0.10895173251628876,,0.24498900771141052,,0.5833078622817993,,,0.04910009354352951,,
0,0.08618691563606262,,0.24913950264453888,0.09341084212064743,,0.2512606084346771,0.1532062441110611,0.1476643979549408,0.016708482056856155,
0,,0.7061895728111267,0.10999643057584763,,,,,0.16320505738258362,,
0,0.09217686951160431,,0.034896645694971085,,,0.15216682851314545,,0.2821909785270691,0.2339337170124054,0.2002325803041458
0,0.011116702109575272,0.011117183603346348,0.0111186932772398,0.011115766130387783,0.899945080280304,0.011117551475763321,0.011116230860352516,0.011115812696516514,0.011120452545583248,0.011116517707705498
0,0.36767080426216125,,0.18454405665397644,0.04783352464437485,,,0.18454770743846893,,0.2101910263299942,
0,,,0.267993688583374,,,,0.11411387473344803,,0.5989612340927124,
0,0.1517919898033142,,0.14427495002746582,,0.4961760342121124,0.11330991238355637,0.09016871452331543,,,
0,0.8112292289733887,,,0.1292606145143509,,,,0.04653735086321831,,
0,,0.08891227096319199,,,0.6890690326690674,,,0.19507798552513123,,
0,0.5029470920562744,,,,,0.07107902318239212,0.40000593662261963,,,
0,,,0.27219513058662415,0.6117220520973206,0.10378441959619522,,,,,
0,,0.20695307850837708,0.08348646759986877,0.17333687841892242,0.20742382109165192,,,,,0.32245638966560364
0,,,,0.24523353576660156,0.33707812428474426,0.3858381509780884,,,,
0,0.6475935578346252,,,0.20559675991535187,,,,,,0.12678493559360504
0,0.09202417731285095,,0.2337654083967209,0.05496471747756004,0.034785494208335876,0.25376349687576294,,,0.07221678644418716,0.2575860917568207
0,,,,0.6009373664855957,0.20024195313453674,0.16196788847446442,,,,
0,0.22900328040122986,,0.07026515156030655,0.059525515884160995,0.2152022123336792,0.26667290925979614,0.1068541407585144,,0.05068865045905113,
0,,,0.13998422026634216,0.6381123661994934,,,,,0.18037649989128113,0.03294740617275238
0,0.15087652206420898,,0.22145883738994598,,,,0.13783571124076843,0.13795796036720276,0.17303423583507538,0.17349793016910553
0,,,0.12213382869958878,0.08284328877925873,0.12320902198553085,0.07787533849477768,,0.5653377771377563,,0.02433484047651291
0,0.1424875259399414,0.09947086125612259,,0.1401410698890686,0.1442270576953888,,0.061335332691669464,,,0.4092809557914734
0,0.1024334728717804,,,0.12710052728652954,0.4519890248775482,0.30542242527008057,,,,
0,,0.5243183970451355,,,,,,,0.44367244839668274,
0,,,,0.24577301740646362,,,0.7222141623497009,,,
0,0.3287631571292877,0.010013177990913391,0.010013041086494923,0.010012500919401646,0.010012539103627205,0.010012778453528881,0.43886619806289673,0.010013766586780548,0.010013720951974392,0.1622791588306427
0,,,,,,0.7877072095870972,,0.18151314556598663,,
0,,,,0.23637419939041138,0.18603885173797607,,0.5557051301002502,,,
0,0.07532117515802383,0.020710857585072517,0.10624931752681732,,0.025754202157258987,,0.22852183878421783,0.20007897913455963,0.20433293282985687,0.13787902891635895
0,,0.1428392380475998,,,,0.32028526067733765,,,,0.5213051438331604
0,,0.1536094695329666,0.23965439200401306,0.20159761607646942,,0.39358556270599365,,,,
0,,,0.12049482762813568,0.22243760526180267,0.29243484139442444,0.1290484070777893,,0.22576689720153809,,
0,,,0.3295817971229553,,0.6118056774139404,,,,,0.049512770026922226
0,0.9689521193504333,,,,,,,,,
0,,,,,0.28105929493904114,,,,,0.6522176861763
0,,0.7309250235557556,,0.10710010677576065,,,,,0.1470709592103958,
0,0.014297006651759148,0.014295835979282856,0.014294040389358997,0.014293289743363857,0.8713484406471252,0.014293613843619823,0.014294680207967758,0.014294447377324104,0.014295225962996483,0.01429345365613699
0,0.16542692482471466,0.6502398252487183,0.05898229777812958,,0.04141171649098396,,,,0.06089087203145027,0.018489329144358635
0,0.18006548285484314,,0.17578980326652527,0.2531769871711731,,0.1662137359380722,,,0.1761222630739212,0.04322158917784691
0,0.08209433406591415,0.37939712405204773,,,,,,0.15224120020866394,0.3716214895248413,
0,,,,,0.4857887327671051,,,,0.45704928040504456,
0,0.07072906941175461,0.0998886376619339,,0.07001923769712448,,0.2054273635149002,0.1325780600309372,0.0897146612405777,0.16461430490016937,0.16571921110153198
0,,0.2103031426668167,,0.30553683638572693,,0.12766388058662415,0.23017099499702454,0.12267027050256729,,
0,0.44426530599594116,,0.06320372223854065,,,,,0.14633886516094208,,0.34218868613243103
0,,,0.18824918568134308,0.23735789954662323,0.30377259850502014,,,,0.26436442136764526,
0,0.3075096607208252,0.6453940868377686,,,,,,,,
0,0.3666292726993561,,,,0.36924609541893005,,,,0.24983227252960205,
0,0.010003100149333477,0.010003532283008099,0.010002105496823788,0.010001475922763348,0.6412815451622009,0.01000200491398573,0.010003648698329926,0.010003815405070782,0.27869534492492676,0.010003476403653622
0,0.23138588666915894,0.44307610392570496,,,0.12137573212385178,0.12684065103530884,0.058032721281051636,,,
0,0.17897267639636993,0.07188158482313156,,,,0.11052285134792328,,0.07077371329069138,0.15875716507434845,0.4009186327457428
0,,,0.6313359141349792,0.08209789544343948,,,0.26947057247161865,,,
0,0.35966548323631287,0.10683093219995499,,,0.2659246027469635,0.23782703280448914,0.0238619577139616,,,
0,0.3975779414176941,,,0.024965520948171616,,0.5696736574172974,,,,
0,0.09254122525453568,0.29763805866241455,,0.2600077688694,,,0.1594315767288208,,0.18127985298633575,
0,,,,0.06748408824205399,0.10905031114816666,0.4371170401573181,,,,0.3686734735965729
0,0.20898829400539398,,0.07382619380950928,,0.31396016478538513,,0.3832114636898041,,,
0,0.6213010549545288,,,0.2843519151210785,0.07019960135221481,,,,,
0,,,0.0651131272315979,0.0719965472817421,,,0.3744450807571411,,0.48084723949432373,
0,,0.9776466488838196,,0.015004433691501617,,,,,,
0,,,0.11911946535110474,,0.8237175941467285,,,,,
0,,,,,0.09179050475358963,,,,0.7662761211395264,0.12247895449399948
0,,0.11235184222459793,,,0.8476271629333496,,,,,
0,0.07240442931652069,,0.08280780166387558,0.0720275491476059,0.14431770145893097,,0.2859647870063782,0.10446330904960632,0.10377629101276398,0.13347676396369934
0,0.19586600363254547,,0.10893579572439194,0.28151506185531616,0.0906393826007843,,,,,0.3147059977054596
0,0.3595385253429413,0.12638427317142487,0.021814782172441483,0.052110325545072556,0.10141059756278992,0.10002543777227402,,,,0.2377794086933136
0,0.2187194973230362,,0.07477131485939026,0.13084524869918823,0.08399706333875656,0.07187686860561371,0.08525723218917847,0.013971418142318726,0.16309738159179688,0.15697027742862701
0,0.2866915762424469,,,,0.7009938955307007,,,,,
0,0.9763087630271912,,,,,,,,,
0,0.3352696895599365,,,0.20430754125118256,0.43706268072128296,,,,,
0,,0.3741885721683502,,,,0.07472009211778641,0.34293240308761597,,0.12465047091245651,0.08127303421497345
0,0.25061526894569397,0.09546884894371033,0.05263571813702583,0.2728045582771301,0.12172774970531464,0.10785520076751709,,,0.09628020972013474,
0,0.7749409675598145,0.025009039789438248,0.025005042552947998,0.02500390261411667,0.025008950382471085,0.025003351271152496,0.025007981806993484,0.025005996227264404,0.025009898468852043,0.02500488981604576
0,,,0.13819432258605957,0.12765616178512573,0.10201212018728256,0.1235692948102951,,0.10461638122797012,0.22741684317588806,0.1717689335346222
0,0.5694917440414429,,,,,0.2920393943786621,0.09954731166362762,,,
0,,,,,,,,0.4066750705242157,0.5636777877807617,
0,,0.7241913080215454,,,,,,0.04545726627111435,0.14420349895954132,0.07873626798391342
0,0.012521329335868359,0.012518624775111675,0.012518763542175293,0.6348890066146851,0.26495426893234253,0.012520629912614822,0.012520835734903812,0.01251932606101036,0.012518880888819695,0.012518275529146194
0,0.31997689604759216,0.5198027491569519,,,,0.0721830427646637,,,,0.07669024169445038
0,,,,,0.6446486115455627,0.27967700362205505,0.05938635766506195,,,
0,,,,,0.3044940233230591,0.2932124137878418,,,0.3484271168708801,
0,0.29106956720352173,,0.33333128690719604,0.3633107542991638,,,,,,
0,,,,0.514241099357605,,,0.45611220598220825,,,
0,,,0.15587471425533295,,0.8218840956687927,,,,,
0,0.4386463165283203,,,,,0.022191865369677544,,,0.12123198062181473,0.41013121604919434
0,,0.1625123918056488,,,0.6171932816505432,,0.1969299614429474,,,
0,,,0.10836419463157654,,0.4912756681442261,0.350312203168869,,,,
0,,0.4963199198246002,,,,0.24315360188484192,,,0.12348433583974838,0.1279444843530655
0,0.11851077526807785,,0.09041696041822433,,0.2897528409957886,0.31129592657089233,0.12080606073141098,,,0.0666169747710228
0,,,,0.22098256647586823,0.5759045481681824,,,0.18362557888031006,,
0,,0.4096758961677551,,,0.399936705827713,0.17237581312656403,,,,
0,,0.15858274698257446,,0.6210339069366455,0.20637477934360504,,,,,
0,,,,,0.2577187418937683,0.16160768270492554,0.27075856924057007,0.09107814729213715,0.20956744253635406,
0,,,,,,0.14593340456485748,0.17966334521770477,,0.1583317071199417,0.5121415853500366
0,,0.4701342284679413,,,,,,,,0.5088001489639282
0,,,0.266410768032074,,0.02760426513850689,0.4384867548942566,0.14386732876300812,,0.11841913312673569,
0,0.12808912992477417,0.11144305765628815,0.2740768790245056,0.10586363822221756,,,0.013960564509034157,,0.091605544090271,0.2730243504047394
0,0.08419833332300186,,,0.01277613453567028,0.3255210816860199,0.22031936049461365,0.07242725789546967,0.09131325781345367,,0.19109854102134705
0,0.28733229637145996,,,,0.26943451166152954,,,,,0.42800232768058777
0,,,0.5002044439315796,0.26911866664886475,,,,,,0.21173453330993652
0,,0.0771583765745163,,,,0.26383423805236816,,0.05573411285877228,0.09877665340900421,0.48976776003837585
0,,,0.0720941498875618,0.2562073767185211,0.13511621952056885,0.11325005441904068,0.018181713297963142,0.1705225706100464,0.2333165407180786,
0,0.024094700813293457,,0.11068529635667801,0.46893730759620667,0.07626286894083023,,,,0.3148595988750458,
0,0.12352810055017471,,0.3096860945224762,0.0748319923877716,0.09958267956972122,,,0.11514200270175934,,0.2746290862560272
0,,0.36586740612983704,,,,,,0.42525240778923035,0.189950093626976,
0,,,0.058571308851242065,0.5410645604133606,,,,,0.3868935704231262,
0,0.13226331770420074,,,,0.429248183965683,,,0.43103405833244324,,
0,,,,0.06652405112981796,,0.5555412769317627,0.12323420494794846,0.24817423522472382,,
0,0.3621060252189636,0.02877299301326275,,,,,0.2881745398044586,0.04931706562638283,0.04910217598080635,0.22037482261657715
0,,0.3022730052471161,0.24002818763256073,0.4508988857269287,,,,,,
0,,0.7179780602455139,,,,,,,0.26633062958717346,
0,,0.4887484908103943,,,,0.012376019731163979,,,0.4905971884727478,
0,0.4019806683063507,,,,0.11442137509584427,,0.4669259786605835,,,
0,0.313169926404953,0.1388336718082428,,,0.39452382922172546,0.14234837889671326,,,,
0,,,0.427399605512619,0.28830575942993164,0.1985945701599121,0.06989830732345581,,,,
0,0.07191271334886551,0.028547607362270355,,,,0.18893839418888092,,,0.6943598985671997,
0,,,,,0.276864230632782,0.3072871267795563,,,,0.40877315402030945
0,,,,0.3074245750904083,0.21494118869304657,,,,0.451680064201355,
0,0.7314202785491943,,,,0.24276097118854523,,,,,
0,0.030905047431588173,0.11118178814649582,,,,0.235087588429451,0.14317280054092407,0.45048987865448,,0.02626052312552929
0,0.09607826918363571,,,0.7421590089797974,,,,,,0.15577659010887146
0,,0.3491464853286743,,,0.2358749508857727,0.10528227686882019,,,0.25787773728370667,0.046193625777959824
0,0.34228286147117615,,0.1841650903224945,0.22090211510658264,,0.2403871864080429,,,,
0,0.3519982397556305,,,,0.2643250524997711,0.2497132271528244,,,0.12736137211322784,
0,,,0.567182719707489,0.36820563673973083,,,,0.047525420784950256,,
0,0.13965000212192535,,,,0.23496544361114502,0.09820574522018433,,,0.5156254768371582,
0,,,,,,0.396079421043396,,,0.5816873908042908,
0,,,,,0.7918016910552979,,,0.1611248403787613,,
0,,,0.3328474462032318,,0.14218054711818695,,,0.2260632961988449,,0.27489665150642395
0,,0.35610392689704895,0.4489452540874481,,0.1790245622396469,,,,,
0,,,,0.47635790705680847,,0.35982415080070496,0.15034283697605133,,,
0,0.39313018321990967,0.05066606402397156,,,0.5343171954154968,,,,,
0,0.2595902979373932,0.5392236113548279,,,,,,0.18910884857177734,,
0,0.3618779182434082,,,,,,,,0.6138701438903809,
0,0.3182647228240967,,,0.013776563107967377,0.2130645513534546,,,0.022624175995588303,0.4249040186405182,
0,0.5978823304176331,,,,,,,0.3449541926383972,,
0,0.3129250705242157,,,0.16302071511745453,,,0.5134401917457581,,,
0,,,0.2972244322299957,0.1570291966199875,,,0.2206142395734787,0.21494896709918976,0.10155868530273438,
0,,,,,,,0.0550781711935997,,0.34301242232322693,0.5923123955726624
0,0.2621192932128906,,0.0705772414803505,0.09279026836156845,,0.1163514256477356,0.08871139585971832,,0.22605492174625397,0.14133788645267487
0,,0.19488972425460815,,,0.7606400847434998,,,,,
0,,,0.16496852040290833,,0.5159897208213806,,,,,0.298445463180542
0,,,,,0.27340784668922424,0.3811670243740082,0.3220707178115845,,,
0,,,,,0.495778888463974,0.2155657559633255,0.23860864341259003,0.038714949041604996,,
0,0.357785165309906,,,,0.49118518829345703,,0.12841393053531647,,,
0,0.2593630254268646,0.1946263164281845,,,,,0.5241297483444214,,,
0,0.2804093062877655,,,,0.6875811219215393,,,,,
0,0.04130735993385315,,,0.1157994419336319,,0.8350234031677246,,,,
0,,,0.046367764472961426,0.39161941409111023,,,,0.3212086856365204,0.04090210795402527,0.19170041382312775
0,0.2653023302555084,,0.21750503778457642,0.09420159459114075,0.09759792685508728,,0.22025048732757568,,0.10156777501106262,
0,,,,0.09363120794296265,0.4756236970424652,0.36289235949516296,0.05388421192765236,,,
0,,,,0.5280201435089111,0.3885323107242584,,,0.05648425966501236,,
0,,,,0.1313849836587906,0.07242143899202347,0.3694632351398468,,0.09646011888980865,,0.3268415629863739
0,0.08754283934831619,,,,0.4819345772266388,0.11598759144544601,,,,0.3031994104385376
0,0.3928035497665405,,0.06820128113031387,,,0.37817734479904175,,,0.15456126630306244,
0,0.06379722058773041,,,,0.28653743863105774,0.0713399201631546,0.2276952862739563,0.3428265154361725,,
0,0.18582290410995483,0.15881943702697754,0.32442840933799744,,0.06791168451309204,0.05939545854926109,,,0.19544997811317444,
0,,,0.1467001736164093,,,,,,0.8327698111534119,
0,0.48139211535453796,0.022562820464372635,0.12285166233778,,,,,0.06396707147359848,0.3039010167121887,
0,0.4015297293663025,0.13182072341442108,,,,,,0.44821134209632874,,
0,,0.08745818585157394,,,0.4654766917228699,0.3339352607727051,,0.1044236421585083,,
0,0.25099632143974304,0.29541751742362976,,0.02972443960607052,0.3452782928943634,,,,,0.071725033223629
0,,,,0.12379082292318344,,,0.2727769613265991,,0.3477451801300049,0.2511715590953827
0,,,,,0.45628464221954346,,,0.2102060467004776,0.30935779213905334,
0,,,,,0.4089984893798828,,0.2502453625202179,0.3166067600250244,,
0,0.5931548476219177,0.2918054461479187,,,,,,0.09312958270311356,,
0,,0.10799077153205872,,,0.2354300320148468,0.26887834072113037,,0.07210644334554672,0.309175580739975,
0,0.4137871265411377,,,,,,0.5361970663070679,,,
0,,,,0.22113409638404846,0.3643145263195038,0.4077507257461548,,,,
0,,0.23809096217155457,0.1795073300600052,0.14216509461402893,,0.1554758995771408,,0.09691499173641205,0.17805814743041992,
0,,,,0.1322592943906784,0.844857394695282,,,,,
0,0.27698346972465515,,0.18485626578330994,,,0.13056668639183044,0.12467169761657715,0.18455904722213745,0.09380991756916046,
0,,,,0.8657379746437073,,,,,,0.09424515068531036
0,,,0.33839091658592224,,0.6115932464599609,,,,,
0,0.49326398968696594,,,,0.1810762584209442,,,,0.12325677275657654,0.19148828089237213
0,0.10229791700839996,,,0.5574801564216614,,,0.08224665373563766,0.05357274413108826,0.1192600429058075,0.08186041563749313
0,0.2659677565097809,,0.1231871098279953,,,,,0.13954780995845795,0.4630734622478485,
0,0.17994362115859985,,,0.1302778273820877,0.15299184620380402,,0.513699471950531,,,
0,,,,0.17815160751342773,0.5634797811508179,0.098007932305336,0.14880265295505524,,,
0,,,0.12631657719612122,,0.13359740376472473,0.10818435251712799,,0.19342078268527985,0.40664058923721313,0.02536710910499096
0,,,,,0.28461790084838867,,,0.26214343309402466,0.42987489700317383,
0,,0.13176804780960083,,,0.5617551803588867,,0.27463796734809875,,,
0,,,,,0.2041340321302414,,0.26255008578300476,,0.5184134244918823,
0,,,,,0.5067605972290039,,,,,0.4511163532733917
0,,,0.39430394768714905,,0.312872976064682,0.28074315190315247,,,,
0,,0.20323146879673004,0.16777122020721436,0.07725866138935089,0.09602148830890656,,0.3255167603492737,,0.12531758844852448,
0,0.09266534447669983,,,,0.17183911800384521,0.05876528471708298,0.15949061512947083,0.10456966608762741,0.1971273422241211,0.21290762722492218
0,,,,,0.705905556678772,0.24700410664081573,,,,
0,0.2814984917640686,,,,0.39664357900619507,0.16706974804401398,,,,0.14554691314697266
0,,,,,0.6802964806556702,,,0.28159967064857483,,
0,0.368980348110199,0.09691528230905533,,0.16232933104038239,,,,,0.3620922565460205,
0,0.18121235072612762,,0.17145384848117828,0.3052440881729126,0.1247069388628006,,0.052268676459789276,,,0.16066643595695496
0,0.5811289548873901,,0.17383074760437012,,,,,0.22002069652080536,,
0,,0.5653245449066162,,,0.19908888638019562,,,,,0.21497465670108795
0,0.8330379128456116,,,0.1024567261338234,,,,0.04821671545505524,,
0,0.0642443373799324,0.3084603250026703,,0.043537601828575134,,0.12855613231658936,0.05807804316282272,0.03233938291668892,0.2538224160671234,0.10992360860109329
0,,0.08761516958475113,,,0.18293815851211548,,,0.3099033236503601,,0.4052400588989258
0,0.20217286050319672,,0.43933290243148804,0.11955683678388596,0.11624898761510849,,,,,0.11809399724006653
0,0.09488882124423981,,0.1485058218240738,0.05979708954691887,0.1376921534538269,0.39144468307495117,,0.03944625332951546,,0.1273036152124405
0,0.13634233176708221,,,,0.34703612327575684,0.0857633724808693,,0.419940322637558,,
0,0.6047292947769165,,,,,,,,,0.36562952399253845
0,,0.07667432725429535,,,0.8982967138290405,,,,,
0,,,,0.6956112384796143,,0.15848848223686218,,,,0.13160377740859985
0,,,,,0.1499541848897934,0.13759492337703705,0.09899237006902695,0.15988807380199432,,0.4490218758583069
0,0.673702597618103,,,,,0.2818358838558197,,,,
0,0.34839746356010437,,0.2512107491493225,,0.12330525368452072,,,0.05011840537190437,0.17531649768352509,0.048770971596241
0,0.10823692381381989,,0.09751206636428833,,,0.4068087339401245,,,,0.3734742999076843
0,0.5188918113708496,,0.28080326318740845,,,,,,0.18279044330120087,
0,,0.22269456088542938,0.1069178581237793,,,0.35045984387397766,,0.09320102632045746,0.13179098069667816,0.09372986853122711
0,0.2045375108718872,,,0.06894375383853912,0.23000019788742065,0.3086591362953186,,,,0.1838526576757431
0,0.3977806866168976,0.4475524127483368,,,0.14688311517238617,,,,,
0,,,0.3588809669017792,,0.5053431391716003,,,,0.12204322218894958,
0,,,0.1541474312543869,,0.18611019849777222,,0.3703393340110779,0.06613974273204803,,0.21611590683460236
0,0.09910787642002106,,,,,0.5834603905677795,0.29682981967926025,,,
0,0.42704060673713684,,0.06411648541688919,0.49735766649246216,,,,,,
0,,0.23926976323127747,,,0.17149506509304047,,0.27896803617477417,0.298492968082428,,
0,0.1355903595685959,,,,0.8310607671737671,,,,,
0,0.09974472224712372,,0.06049155443906784,0.0965459942817688,,0.6153473854064941,,0.1234809160232544,,
0,0.40475669503211975,,,,0.26097363233566284,0.11892508715391159,,0.19909003376960754,,
0,0.01429999340325594,0.01429798174649477,0.014297875575721264,0.014297666028141975,0.8713187575340271,0.014298665337264538,0.014296963810920715,0.014297525398433208,0.01429708395153284,0.014297472313046455
0,0.2853969633579254,,0.0523383766412735,,0.4425519108772278,,,,,0.2100285440683365
0,,0.4214567542076111,0.36851802468299866,0.17955882847309113,,,,,,
0,,,,,0.4522590935230255,,,,0.12757094204425812,0.39423519372940063
0,0.029773127287626266,0.037036869674921036,0.094285748898983,,,0.09765124320983887,0.12712252140045166,,0.05412144213914871,0.5578485131263733
0,0.38019320368766785,0.09940217435359955,,0.04964959993958473,,0.18068869411945343,,0.05484470725059509,,0.23056422173976898
0,0.28610724210739136,,0.2111097127199173,0.09204313904047012,,0.144380122423172,0.021647555753588676,,0.2395104169845581,
0,0.532625138759613,0.07145272195339203,,,,,0.37176933884620667,,,
0,,,,,,,0.758881151676178,0.21948355436325073,,
0,0.2241387665271759,0.37490367889404297,,,0.08438703417778015,,,0.11267250776290894,0.09279270470142365,0.10559599101543427
0,,,0.1430007517337799,0.5080914497375488,0.06617377698421478,,0.2665063142776489,,,
0,0.38485240936279297,0.4070337414741516,,,,,,,,0.18308641016483307
0,0.4823354184627533,,,,0.3498501181602478,,,0.14835558831691742,,
0,,0.6957797408103943,,,0.12713706493377686,0.16434690356254578,,,,
0,,,0.09900020807981491,0.03720056265592575,,0.2140744924545288,0.4771077036857605,,0.06667140871286392,0.10399238020181656
0,0.7653628587722778,,,,,,,,,0.20261532068252563
0,,,,0.42597320675849915,,,,,0.3534630835056305,0.2086755484342575
0,,,0.08977780491113663,,0.046602413058280945,0.29629048705101013,0.32243555784225464,0.04734041169285774,0.19377486407756805,
0,0.16922728717327118,0.2507340908050537,,0.21880261600017548,,0.16877950727939606,,0.08940587192773819,,0.09930906444787979
0,,0.08148758858442307,,,,,,,0.7442934513092041,0.16273213922977448
0,0.2338741272687912,0.09925443679094315,,,0.5076333284378052,0.14589530229568481,,,,
0,0.12595157325267792,0.6985759735107422,0.16379746794700623,,,,,,,
0,0.08532260358333588,,,0.44015029072761536,0.45330485701560974,,,,,
0,,,,,0.8994430899620056,,0.06975676864385605,,,
0,,0.24349655210971832,,,,,,,,0.7257121801376343
0,0.06754830479621887,0.19224800169467926,,,,,0.10376272350549698,,0.09501790255308151,0.5375126004219055
0,0.1294083297252655,0.7228686213493347,,0.029603999108076096,,,0.11165657639503479,,,
0,,,0.16122262179851532,0.1432666778564453,0.08631477504968643,,0.4108572006225586,0.09408845007419586,,0.1010977029800415
0,0.26696282625198364,,,,,,0.055399056524038315,,0.6677718162536621,
0,0.31432634592056274,,,0.07198123633861542,,,0.1602390557527542,0.39297258853912354,0.05265841260552406,
0,,0.3249149024486542,0.1119278073310852,,,0.2639921009540558,0.028217244893312454,,,0.2627426087856293
0,0.13777022063732147,,,0.15623776614665985,0.40084192156791687,0.08360480517148972,0.16117078065872192,,0.05727053061127663,
0,,,0.16097256541252136,,,,0.7722918391227722,,,
0,,,,0.31891533732414246,0.6365837454795837,,,,,
0,,0.465934693813324,0.04115479439496994,0.12640799582004547,,0.35472485423088074,,,,
0,0.05870417132973671,0.10505849868059158,0.061340417712926865,0.18810351192951202,,,0.15175889432430267,,0.14061103761196136,0.29309454560279846
0,,,0.3949925899505615,,,0.16175059974193573,0.33426791429519653,,0.10015645623207092,
0,0.20012833178043365,,,,0.32828301191329956,0.2454570233821869,,0.0420561209321022,,0.17624536156654358
0,,,0.09080664813518524,0.565471351146698,,,,,0.2988656461238861,0.036842819303274155
0,,,0.25131893157958984,,0.37543177604675293,,0.05950966477394104,,,0.2997756898403168
0,0.3498845100402832,,,0.18170088529586792,0.12161301076412201,,0.06756149977445602,0.11719606816768646,,0.15782947838306427
0,0.8302015662193298,,,,,0.1468650996685028,,,,
0,0.1274465024471283,0.03522742539644241,,,,0.17885196208953857,,0.11295191198587418,0.21141356229782104,0.33082520961761475
0,,,,0.320443332195282,0.6625140905380249,,,,,
0,0.20055457949638367,0.20126444101333618,,0.045684974640607834,,,,0.14852941036224365,0.38924092054367065,
0,,,,,0.3839331269264221,,0.5660241842269897,,,
0,0.31910884380340576,0.04942982643842697,0.027892833575606346,0.09242714196443558,0.11943402141332626,,,0.09572741389274597,0.1805839091539383,0.11468591541051865
0,0.36781153082847595,,0.10623849183320999,0.3901602029800415,0.12640689313411713,,,,,
0,,,0.11772195994853973,,0.3306886851787567,,,,,0.5282345414161682
0,,0.21428053081035614,,,,0.1934882253408432,,,0.11618583649396896,0.4474409520626068
0,0.1697482317686081,,0.11073056608438492,0.5827013850212097,0.13022087514400482,,,,,
0,0.11396921426057816,,0.06785113364458084,,0.12099965661764145,0.3763429522514343,,0.08724728971719742,,0.22914080321788788
0,0.1034250482916832,,,0.22999779880046844,,,0.2624296545982361,0.2138400375843048,,0.18152624368667603
0,,,,,,,0.6468955278396606,0.3210948705673218,,
0,0.08638252317905426,0.19623465836048126,,0.12082122266292572,0.09705589711666107,0.1915634572505951,,0.021698761731386185,0.20890721678733826,0.07559419423341751
0,,,0.09295657277107239,,,0.0990007296204567,,0.3973065912723541,0.40283188223838806,
0,0.041692137718200684,,0.17034757137298584,,,,,,0.5713692307472229,0.20078827440738678
0,,0.21619117259979248,,,,,,0.048429347574710846,0.7207834720611572,
0,,0.30640125274658203,,0.3909464180469513,,,,,,0.28371572494506836
0,0.8866597414016724,,0.08907956629991531,,,,,,,
0,0.3330692648887634,,,0.3159932494163513,0.20547538995742798,0.12229495495557785,,,,
0,,0.3686255216598511,0.01949884369969368,,,,0.31069430708885193,,0.25738462805747986,0.0351446308195591
0,0.2026859074831009,,0.2946801781654358,0.35392868518829346,,,,,,0.13669487833976746
0,0.21498705446720123,,,0.15737511217594147,,0.4462888836860657,,,0.17815472185611725,
